时间,人群名称,人群类型,推广设备,产品线,计划,单元,展现数,点击数,点击率,总费用,千次展现成本,平均点击成本,总订单行,总订单金额,转化率,ROI,
20190604~20190626,【新】再营销-油烟机点击未购买,新标签人群,无线,京东快车(搜索),T36_油烟机_单投,搜索-长尾,824,48,5.83%,256.02,310.70,5.33,3,2698.00,6.25%,10.54,
20190604~20190626,【新】油烟机入口top单品浏览未购,新标签人群,PC,京东快车(搜索),J58+Q39-T_烟灶套装_单投,搜索-PC,811,12,1.48%,57.59,71.01,4.80,1,2599.00,8.33%,45.13,
20190604~20190626,【新】烟灶套装入口top单品浏览未购,新标签人群,无线,京东快车(搜索),J58_油烟机_单投,搜索-长尾,808,55,6.81%,364.89,451.60,6.63,1,-,1.82%,-,
20190604~20190626,【新】消毒柜搜索未购-类目,新标签人群,无线,京东快车(搜索),80K03_消毒柜_单投,搜索-无线,800,37,4.63%,130.66,163.32,3.53,7,2893.00,18.92%,22.14,
20190604~20190626,【新】烟灶套装入口top单品浏览未购,新标签人群,PC,京东快车(搜索),J59C+Q39-T_烟灶套装_单投,长尾词,796,7,0.88%,37.10,46.61,5.30,-,-,-,-,
20190604~20190626,【新】竞品低端品牌浏览未购-油烟机,新标签人群,无线,京东快车(搜索),J58_油烟机_单投,搜索-长尾,782,40,5.12%,280.97,359.30,7.02,-,-,-,-,
20190604~20190626,【新】再营销-油烟机点击未购买,新标签人群,无线,京东快车(搜索),T33P_油烟机_单投,搜索-长尾,782,69,8.82%,354.70,453.58,5.14,3,2498.00,4.35%,7.04,
20190604~20190626,【新】烟灶套装入口top单品浏览未购,新标签人群,无线,京东快车(搜索),J57+Q39-T_烟灶套装_单投,搜索-核心词-无线,773,49,6.34%,276.80,358.09,5.65,2,2799.00,4.08%,10.11,
20190604~20190626,近30天浏览、关注、加购过与所选种子相关的三级类目商品的人群,定向推荐人群,无线,京东快车(搜索),XC60_消毒柜_单投,搜索-无线,773,18,2.33%,84.23,108.97,4.68,-,-,-,-,
20190604~20190626,【新】美的品牌浏览未购-油烟机,新标签人群,无线,京东快车(搜索),T33P+Q216B-T_烟灶套装_单投,搜索-无线,770,80,10.39%,390.86,507.61,4.89,4,3017.00,5.00%,7.72,
20190604~20190626,【新】燃气灶入口Top单品浏览未购买,新标签人群,PC,京东快车(搜索),Q35_燃气灶_单投,搜索-品牌词,761,28,3.68%,57.03,74.94,2.04,2,1028.00,7.14%,18.03,
20190604~20190626,【新】竞品低端品牌浏览未购-油烟机,新标签人群,无线,京东快车(搜索),J30+Q216B-T_烟灶套装_单投,搜索-无线,758,69,9.10%,331.34,437.12,4.80,9,6714.00,13.04%,20.26,
20190604~20190626,【新】燃气灶搜索未购-关键词,新标签人群,无线,京东快车(搜索),Q39_燃气灶_单投,搜索-品牌词,757,47,6.21%,143.82,189.99,3.06,5,4495.00,10.64%,31.25,
20190604~20190626,【新】油烟机搜索未购-关键词,新标签人群,PC,京东快车(搜索),T36+Q39-T_烟灶套装_单投,搜索-长尾词,754,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】品类7天浏览未购-油烟机,新标签人群,PC,京东快车(搜索),J58_油烟机_单投,搜索-长尾,729,3,0.41%,14.90,20.44,4.97,-,-,-,-,
20190604~20190626,【新】再营销-消毒柜点击未购买,新标签人群,PC,京东快车(搜索),100G01_消毒柜_单投,搜索-PC,725,4,0.55%,7.17,9.89,1.79,-,-,-,-,
20190604~20190626,默认浏览人群,京选人群,无线,京东快车(搜索),J57+Q39-T_烟灶套装_单投,搜索-长尾词,724,64,8.84%,313.75,433.36,4.90,5,6197.00,7.81%,19.75,
20190604~20190626,【新】油烟机入口top单品浏览未购,新标签人群,PC,京东快车(搜索),J30+Q216B-T_烟灶套装_单投,搜索-PC,724,31,4.28%,127.81,176.53,4.12,4,2917.00,12.90%,22.82,
20190604~20190626,【新】再营销-油烟机点击未购买,新标签人群,PC,京东快车(搜索),J57_油烟机_单投,搜索-长尾,692,17,2.46%,98.26,141.99,5.78,2,2798.00,11.76%,28.48,
20190604~20190626,【新】618大促京东快车广告再营销人群,京选人群,PC,京东快车(搜索),秒杀计划,美的（Midea）_油烟机,681,11,1.62%,19.36,28.43,1.76,2,1349.00,18.18%,69.68,
20190604~20190626,【新】竞品高端品牌浏览未购-油烟机,新标签人群,PC,京东快车(搜索),T33P+Q216B-T_烟灶套装_单投,搜索-PC,678,1,0.15%,7.14,10.53,7.14,-,-,-,-,
20190604~20190626,【新】燃气灶入口Top单品浏览未购买,新标签人群,无线,京东快车(搜索),Q39_燃气灶_单投,搜索-品牌词,674,66,9.79%,181.01,268.56,2.74,6,6345.00,9.09%,35.05,
20190604~20190626,【新】烟灶加购未购,新标签人群,PC,京东快车(搜索),Q216B_燃气灶_单投,搜索-品牌词,670,19,2.84%,40.38,60.27,2.13,4,2997.00,21.05%,74.22,
20190604~20190626,默认浏览人群,京选人群,PC,京东快车(搜索),T59C+Q39-T_烟灶套装_单投,长尾词,656,4,0.61%,23.70,36.13,5.93,1,1097.00,25.00%,46.29,
20190604~20190626,【新】油烟机搜索未购-类目,新标签人群,PC,京东快车(搜索),J30+Q216B-T_烟灶套装_单投,搜索-品牌词,642,16,2.49%,58.96,91.84,3.69,2,1349.00,12.50%,22.88,
20190604~20190626,【新】消毒柜搜索未购-关键词,新标签人群,无线,京东快车(搜索),XC60_消毒柜_单投,搜索-无线,641,5,0.78%,24.30,37.91,4.86,-,-,-,-,
20190604~20190626,【新】品牌浏览+品类未购-油烟机,新标签人群,PC,京东快车(搜索),J58_油烟机_单投,搜索-长尾,632,3,0.47%,14.90,23.58,4.97,-,-,-,-,
20190604~20190626,【新】烟灶加购未购,新标签人群,无线,京东快车(搜索),T33P_油烟机_单投,搜索-长尾,624,39,6.25%,201.54,322.98,5.17,7,7994.00,17.95%,39.66,
20190604~20190626,【新】烟灶套装入口top单品浏览未购,新标签人群,PC,京东快车(搜索),J30+Q216B-T_烟灶套装_单投,搜索-PC,624,29,4.65%,123.36,197.69,4.25,4,2917.00,13.79%,23.65,
20190604~20190626,【新】品类7天浏览未购-油烟机,新标签人群,PC,京东快车(搜索),T59C+Q39-T_烟灶套装_单投,核心词-品牌词,617,6,0.97%,33.22,53.84,5.54,2,2999.00,33.33%,90.28,
20190604~20190626,【新】油烟机搜索未购-关键词,新标签人群,PC,京东快车(搜索),J57+Q39-T_烟灶套装_单投,搜索-长尾词,616,1,0.16%,6.72,10.91,6.72,-,-,-,-,
20190604~20190626,【新】油烟机搜索未购-类目,新标签人群,无线,京东快车(搜索),T33P+Q216B-T_烟灶套装_单投,搜索-品牌词,616,19,3.08%,64.27,104.33,3.38,2,1499.00,10.53%,23.32,
20190604~20190626,【新】烟灶套装入口top单品浏览未购,新标签人群,PC,京东快车(搜索),J58+Q39-T_烟灶套装_单投,搜索-PC,615,11,1.79%,53.08,86.31,4.83,1,2599.00,9.09%,48.96,
20190604~20190626,【新】美的品牌浏览未购-油烟机,新标签人群,PC,京东快车(搜索),T33P+Q216B-T_烟灶套装_单投,搜索-PC,608,5,0.82%,25.35,41.69,5.07,-,-,-,-,
20190604~20190626,【新】油烟机搜索未购-类目,新标签人群,PC,京东快车(搜索),T33P+Q216B-T_烟灶套装_单投,搜索-品牌词,601,4,0.67%,12.53,20.85,3.13,-,-,-,-,
20190604~20190626,【新】品类7天浏览未购-油烟机,新标签人群,无线,京东快车(搜索),J59C+Q39-T_烟灶套装_单投,核心词-品牌词,599,104,17.36%,152.58,254.72,1.47,-,-,-,-,
20190604~20190626,【新】油烟机搜索未购-关键词,新标签人群,无线,京东快车(搜索),T33P+Q216B-T_烟灶套装_单投,搜索-品牌词,594,16,2.69%,60.57,101.97,3.79,2,1499.00,12.50%,24.75,
20190604~20190626,【新】再营销-消毒柜点击未购买,新标签人群,PC,京东快车(搜索),110Q37_消毒柜_单投,搜索-PC,594,29,4.88%,58.12,97.85,2.00,3,3397.00,10.34%,58.45,
20190604~20190626,【新】关注未购买-油烟机,新标签人群,无线,京东直投,,,593,4,0.67%,7.21,12.16,1.80,-,-,-,-,
20190604~20190626,【新】油烟机搜索未购-类目,新标签人群,无线,京东快车(搜索),T59C+Q39-T_烟灶套装_单投,长尾词,592,17,2.87%,133.19,224.98,7.83,-,-,-,-,
20190604~20190626,【新】油烟机搜索未购-关键词,新标签人群,PC,京东快车(搜索),J30+Q216B-T_烟灶套装_单投,搜索-品牌词,592,16,2.70%,65.03,109.85,4.06,2,1349.00,12.50%,20.74,
20190604~20190626,默认浏览人群,京选人群,PC,京东快车(搜索),J59C+Q39-T_烟灶套装_单投,长尾词,587,2,0.34%,15.64,26.64,7.82,-,-,-,-,
20190604~20190626,【新】油烟机入口top单品浏览未购,新标签人群,无线,京东快车(搜索),J18+Q216B-T_烟灶套装_单投,搜索-无线,582,36,6.19%,141.75,243.56,3.94,5,3546.00,13.89%,25.02,
20190604~20190626,【新】消毒柜加购未购,新标签人群,PC,京东快车(搜索),100G01_消毒柜_单投,搜索-PC,581,2,0.34%,2.01,3.46,1.00,-,-,-,-,
20190604~20190626,【新】竞品高端品牌浏览未购-油烟机,新标签人群,无线,京东快车(搜索),J30+Q216B-T_烟灶套装_单投,搜索-无线,577,39,6.76%,187.25,324.52,4.80,6,4416.00,15.38%,23.58,
20190604~20190626,【新】油烟机搜索未购-关键词,新标签人群,PC,京东快车(搜索),T33P+Q216B-T_烟灶套装_单投,搜索-品牌词,576,1,0.17%,2.88,5.00,2.88,-,-,-,-,
20190604~20190626,【新】竞品高端品牌浏览未购-油烟机,新标签人群,无线,京东快车(搜索),T33P+Q216B-T_烟灶套装_单投,搜索-无线,575,56,9.74%,294.02,511.34,5.25,3,2317.00,5.36%,7.88,
20190604~20190626,【新】品牌浏览+品类未购-油烟机,新标签人群,PC,京东快车(搜索),T59C+Q39-T_烟灶套装_单投,核心词-品牌词,575,5,0.87%,27.28,47.44,5.46,-,-,-,-,
20190604~20190626,【新】烟灶加购未购,新标签人群,无线,京东快车(搜索),T36_油烟机_单投,搜索-长尾,574,35,6.10%,185.24,322.72,5.29,3,2198.00,8.57%,11.87,
20190604~20190626,【新】烟灶加购未购,新标签人群,无线,京东快车(搜索),Q216B_燃气灶_单投,搜索-品牌词,568,134,23.59%,274.77,483.75,2.05,29,21726.55,21.64%,79.07,
20190604~20190626,【新】油烟机搜索未购-类目,新标签人群,无线,京东快车(搜索),J58+Q39-T_烟灶套装_单投,搜索-长尾词,562,22,3.91%,166.00,295.37,7.55,-,-,-,-,
20190604~20190626,【新】关注未购买-油烟机,新标签人群,无线,京东快车(搜索),腰部广告_厨大,烟灶消店铺,560,26,4.64%,134.76,240.64,5.18,1,899.00,3.85%,6.67,
20190604~20190626,【新】烟灶加购未购,新标签人群,PC,京东快车(搜索),T33P+Q216B-T_烟灶套装_单投,搜索-PC,543,1,0.18%,7.83,14.42,7.83,-,-,-,-,
20190604~20190626,【新】品类7天浏览未购-油烟机,新标签人群,无线,京东快车(搜索),J57+Q39-T_烟灶套装_单投,搜索-PC,534,58,10.86%,282.03,528.15,4.86,7,12994.00,12.07%,46.07,
20190604~20190626,【新】品牌浏览+品类未购-油烟机,新标签人群,无线,京东快车(搜索),J59C+Q39-T_烟灶套装_单投,核心词-品牌词,530,93,17.55%,135.18,255.06,1.45,-,-,-,-,
20190604~20190626,近30天内加购、加关注所选种子商品的人群,定向推荐人群,PC,京东快车(搜索),T36+Q216B-T_烟灶套装_单投,搜索-PC,522,6,1.15%,26.11,50.02,4.35,3,2198.00,50.00%,84.18,
20190604~20190626,【新】油烟机搜索未购-关键词,新标签人群,无线,京东快车(搜索),T59C+Q39-T_烟灶套装_单投,长尾词,517,14,2.71%,109.65,212.09,7.83,-,-,-,-,
20190604~20190626,【新】竞品低端品牌浏览未购-油烟机,新标签人群,无线,京东快车(搜索),T33P+Q216B-T_烟灶套装_单投,搜索-无线,515,44,8.54%,254.11,493.42,5.78,4,3317.00,9.09%,13.05,
20190604~20190626,【新】烟灶加购未购,新标签人群,无线,京东快车(搜索),J18+Q216B-T_烟灶套装_单投,搜索-无线,513,37,7.21%,157.96,307.91,4.27,12,13589.00,32.43%,86.03,
20190604~20190626,【新】再营销-油烟机点击未购买,新标签人群,PC,京东快车(搜索),J18_油烟机_单投,搜索-长尾,501,17,3.39%,80.88,161.44,4.76,-,-,-,-,
20190604~20190626,【新】烟灶加购未购,新标签人群,PC,京东快车(搜索),J30+Q216B-T_烟灶套装_单投,搜索-PC,500,13,2.60%,41.90,83.80,3.22,-,-,-,-,
20190604~20190626,【新】再营销-消毒柜点击未购买,新标签人群,无线,京东快车(搜索),腰部广告_厨大,烟灶消店铺,499,26,5.21%,160.30,321.24,6.17,1,899.00,3.85%,5.61,
20190604~20190626,【新】油烟机入口top单品浏览未购,新标签人群,PC,京东快车(搜索),J18+Q216B-T_烟灶套装_单投,搜索-PC,491,2,0.41%,7.09,14.44,3.55,-,-,-,-,
20190604~20190626,【新】再营销-燃气灶点击未购买,新标签人群,PC,京东快车(搜索),Q39_燃气灶_单投,搜索-PC,490,22,4.49%,66.71,136.14,3.03,3,2577.00,13.64%,38.63,
20190604~20190626,【新】消毒柜加购未购,新标签人群,PC,京东快车(搜索),90Q15_消毒柜_单投,搜索-PC,487,2,0.41%,3.56,7.31,1.78,1,899.00,50.00%,252.53,
20190604~20190626,【新】品类7天浏览未购-消毒柜,新标签人群,无线,京东快车(搜索),80K03_消毒柜_单投,搜索-无线,486,35,7.20%,121.56,250.12,3.47,8,3292.00,22.86%,27.08,
20190604~20190626,【新】再营销-油烟机点击未购买,新标签人群,PC,京东快车(搜索),T33P_油烟机_单投,搜索-长尾,484,4,0.83%,23.37,48.29,5.84,-,-,-,-,
20190604~20190626,【新】竞品品牌浏览未购-燃气灶,新标签人群,PC,京东快车(搜索),Q35_燃气灶_单投,搜索-品牌词,477,14,2.94%,29.32,61.47,2.09,2,1028.00,14.29%,35.06,
20190604~20190626,【新】竞品高端品牌浏览未购-油烟机,新标签人群,PC,京东快车(搜索),J58+Q39-T_烟灶套装_单投,搜索-PC,476,6,1.26%,30.63,64.35,5.11,-,-,-,-,
20190604~20190626,【新】油烟机入口top单品浏览未购,新标签人群,PC,京东快车(搜索),J58_油烟机_单投,搜索-长尾,475,3,0.63%,16.31,34.34,5.44,-,-,-,-,
20190604~20190626,默认拉新人群,京选人群,无线,品牌聚效,6月京选店铺_厨大,京选店铺_厨大,458,29,6.33%,139.20,303.93,4.80,2,1699.00,6.90%,12.21,
20190604~20190626,【新】美的品牌浏览未购-油烟机,新标签人群,无线,京东快车(搜索),J18+Q216B-T_烟灶套装_单投,搜索-无线,455,29,6.37%,115.40,253.63,3.98,4,3697.00,13.79%,32.04,
20190604~20190626,【新】品类7天浏览未购-油烟机,新标签人群,无线,京东快车(搜索),J30+Q216B-T_烟灶套装_单投,搜索-PC,453,49,10.82%,161.35,356.18,3.29,12,8123.00,24.49%,50.34,
20190604~20190626,【新】再营销-油烟机点击未购买,新标签人群,无线,京东快车(搜索),T59C+Q39-T_烟灶套装_单投,核心词-品牌词,453,63,13.91%,267.58,590.68,4.25,5,6798.00,7.94%,25.41,
20190604~20190626,【新】竞品品牌浏览未购-燃气灶,新标签人群,无线,京东快车(搜索),Q39_燃气灶_单投,搜索-品牌词,452,33,7.30%,88.92,196.73,2.69,3,2897.00,9.09%,32.58,
20190604~20190626,【新】再营销-油烟机点击未购买,新标签人群,PC,京东快车(搜索),T59C+Q39-T_烟灶套装_单投,长尾词,450,4,0.89%,39.46,87.69,9.87,-,-,-,-,
20190604~20190626,【新】品牌浏览+品类未购-油烟机,新标签人群,无线,京东快车(搜索),J57+Q39-T_烟灶套装_单投,搜索-PC,445,54,12.13%,259.41,582.94,4.80,7,12994.00,12.96%,50.09,
20190604~20190626,【新】烟灶套装入口top单品浏览未购,新标签人群,无线,京东快车(搜索),J18+Q216B-T_烟灶套装_单投,搜索-无线,444,31,6.98%,123.99,279.26,4.00,5,3546.00,16.13%,28.60,
20190604~20190626,【新】油烟机搜索未购-关键词,新标签人群,无线,京东快车(搜索),J58+Q39-T_烟灶套装_单投,搜索-长尾词,438,12,2.74%,82.27,187.83,6.86,-,-,-,-,
20190604~20190626,【新】美的品牌浏览未购-油烟机,新标签人群,PC,京东快车(搜索),J30+Q216B-T_烟灶套装_单投,搜索-PC,431,21,4.87%,79.09,183.50,3.77,9,7612.00,42.86%,96.24,
20190604~20190626,【新】烟灶加购未购,新标签人群,PC,京东快车(搜索),J57_油烟机_单投,搜索-长尾,425,6,1.41%,48.15,113.29,8.03,-,-,-,-,
20190604~20190626,【新】烟灶加购未购,新标签人群,无线,京东快车(搜索),J57+Q39-T_烟灶套装_单投,搜索-核心词-无线,424,27,6.37%,161.50,380.90,5.98,6,8296.00,22.22%,51.37,
20190604~20190626,【新】美的品牌浏览未购-油烟机,新标签人群,无线,京东快车(搜索),J57+Q39-T_烟灶套装_单投,搜索-核心词-无线,424,42,9.91%,236.08,556.79,5.62,-,-,-,-,
20190604~20190626,【新】消毒柜搜索未购-关键词,新标签人群,无线,京东快车(搜索),80K03_消毒柜_单投,搜索-无线,422,21,4.98%,71.98,170.57,3.43,5,2075.00,23.81%,28.83,
20190604~20190626,【新】竞品高端品牌浏览未购-油烟机,新标签人群,无线,京东快车(搜索),J57+Q39-T_烟灶套装_单投,搜索-核心词-无线,414,21,5.07%,114.53,276.64,5.45,-,-,-,-,
20190604~20190626,【新】竞品高端品牌浏览未购-油烟机,新标签人群,PC,京东快车(搜索),J30+Q216B-T_烟灶套装_单投,搜索-PC,414,15,3.62%,58.50,141.30,3.90,2,1399.00,13.33%,23.91,
20190604~20190626,【新】烟灶套装入口top单品浏览未购,新标签人群,PC,京东快车(搜索),J18+Q216B-T_烟灶套装_单投,搜索-PC,410,2,0.49%,7.09,17.29,3.55,-,-,-,-,
20190604~20190626,【新】竞品高端品牌浏览未购-油烟机,新标签人群,PC,京东快车(搜索),J58_油烟机_单投,搜索-长尾,406,2,0.49%,9.87,24.31,4.93,-,-,-,-,
20190604~20190626,【新】燃气灶搜索未购-关键词,新标签人群,PC,京东快车(搜索),Q35_燃气灶_单投,搜索-品牌词,399,2,0.50%,2.63,6.59,1.32,-,-,-,-,
20190604~20190626,【新】烟灶加购未购,新标签人群,PC,京东快车(搜索),Q39_燃气灶_单投,搜索-品牌词,397,36,9.07%,89.07,224.36,2.47,9,10456.00,25.00%,117.39,
20190604~20190626,【新】美的品牌浏览未购-油烟机,新标签人群,PC,京东快车(搜索),J58+Q39-T_烟灶套装_单投,搜索-PC,392,10,2.55%,33.55,85.59,3.36,1,2599.00,10.00%,77.47,
20190604~20190626,【新】品牌浏览+品类未购-消毒柜,新标签人群,无线,京东快车(搜索),80K03_消毒柜_单投,搜索-无线,391,27,6.91%,91.32,233.55,3.38,8,3292.00,29.63%,36.05,
20190604~20190626,【新】品牌浏览+品类未购-油烟机,新标签人群,无线,京东快车(搜索),J30+Q216B-T_烟灶套装_单投,搜索-PC,384,42,10.94%,133.33,347.21,3.17,8,5545.00,19.05%,41.59,
20190604~20190626,【新】油烟机搜索未购-关键词,新标签人群,PC,京东快车(搜索),T59C+Q39-T_烟灶套装_单投,长尾词,382,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】浏览店铺产品未购买消毒柜,新标签人群,无线,京东快车(搜索),T36+Q216B-T_烟灶套装_单投,搜索-品牌词,380,41,10.79%,157.84,415.37,3.85,7,27536.50,17.07%,174.46,
20190604~20190626,【新】品类7天浏览未购-油烟机,新标签人群,PC,京东快车(搜索),J58+Q39-T_烟灶套装_单投,搜索-品牌词,377,17,4.51%,103.29,273.98,6.08,5,4347.00,29.41%,42.09,
20190604~20190626,【新】再营销-油烟机点击未购买,新标签人群,无线,京东快车(搜索),J58_油烟机_单投,搜索-长尾,374,46,12.30%,291.70,779.95,6.34,3,2799.00,6.52%,9.60,
20190604~20190626,【新】再营销-油烟机点击未购买,新标签人群,PC,京东快车(搜索),T36_油烟机_单投,搜索-长尾,374,2,0.53%,11.56,30.91,5.78,2,4999.00,100.00%,432.44,
20190604~20190626,近30天浏览、关注、加购过与所选种子相关的三级类目商品的人群,定向推荐人群,PC,京东快车(搜索),J58+Q39-T_烟灶套装_单投,搜索-品牌词,374,16,4.28%,87.99,235.27,5.50,8,9924.44,50.00%,112.79,
20190604~20190626,【新】油烟机搜索未购-类目,新标签人群,PC,京东快车(搜索),T59C+Q39-T_烟灶套装_单投,长尾词,373,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】烟灶加购未购,新标签人群,PC,京东快车(搜索),J18_油烟机_单投,搜索-长尾,369,6,1.63%,23.58,63.90,3.93,-,-,-,-,
20190604~20190626,【新】竞品低端品牌浏览未购-油烟机,新标签人群,PC,京东快车(搜索),T33P+Q216B-T_烟灶套装_单投,搜索-PC,366,2,0.55%,13.49,36.86,6.75,-,-,-,-,
20190604~20190626,近30天浏览、关注、加购与所选种子相关的店铺或品牌商品的人群,定向推荐人群,无线,京东快车(搜索),XC60_消毒柜_单投,搜索-无线,365,17,4.66%,68.22,186.90,4.01,1,799.00,5.88%,11.71,
20190604~20190626,【新】烟灶加购未购,新标签人群,PC,京东快车(搜索),J58+Q39-T_烟灶套装_单投,搜索-PC,364,6,1.65%,32.35,88.87,5.39,-,-,-,-,
20190604~20190626,默认购买人群,京选人群,PC,京东快车(搜索),秒杀计划,美的（Midea）_燃气灶,363,5,1.38%,8.99,24.77,1.80,1,499.00,20.00%,55.51,
20190604~20190626,【新】美的品牌浏览未购-油烟机,新标签人群,PC,京东快车(搜索),J58_油烟机_单投,搜索-长尾,362,2,0.55%,8.12,22.43,4.06,-,-,-,-,
20190604~20190626,【新】油烟机搜索未购-类目,新标签人群,无线,京东快车(搜索),J57+Q39-T_烟灶套装_单投,搜索-长尾词,362,17,4.70%,125.25,345.99,7.37,2,2599.00,11.76%,20.75,
20190604~20190626,【新】烟灶套装入口top单品浏览未购,新标签人群,PC,京东快车(搜索),J58_油烟机_单投,搜索-长尾,360,3,0.83%,16.31,45.31,5.44,-,-,-,-,
20190604~20190626,默认浏览人群,京选人群,PC,京东快车(搜索),秒杀计划,美的（Midea）_燃气灶,354,5,1.41%,8.99,25.40,1.80,1,499.00,20.00%,55.51,
20190604~20190626,【新】品类7天浏览未购-油烟机,新标签人群,PC,京东快车(搜索),J59C+Q39-T_烟灶套装_单投,核心词-品牌词,349,4,1.15%,4.81,13.78,1.20,2,2799.00,50.00%,581.91,
20190604~20190626,【新】消毒柜加购未购,新标签人群,PC,京东快车(搜索),110Q37_消毒柜_单投,搜索-PC,347,10,2.88%,28.91,83.31,2.89,-,-,-,-,
20190604~20190626,【新】品牌浏览+品类未购-油烟机,新标签人群,PC,京东快车(搜索),J58+Q39-T_烟灶套装_单投,搜索-品牌词,344,14,4.07%,86.36,251.05,6.17,5,4347.00,35.71%,50.34,
20190604~20190626,【新】浏览店铺产品未购买燃气灶,新标签人群,无线,京东快车(搜索),T36+Q216B-T_烟灶套装_单投,搜索-品牌词,343,32,9.33%,120.43,351.11,3.76,1,-,3.13%,-,
20190604~20190626,【新】油烟机入口top单品浏览未购,新标签人群,PC,京东快车(搜索),T36+Q39-T_烟灶套装_单投,搜索-PC,336,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】浏览店铺产品未购买消毒柜,新标签人群,无线,京东快车(搜索),T36+Q39-T_烟灶套装_单投,搜索-品牌词,335,40,11.94%,180.61,539.13,4.52,19,28926.30,47.50%,160.16,
20190604~20190626,默认浏览人群,京选人群,PC,京东快车(搜索),J58+Q39-T_烟灶套装_单投,搜索-品牌词,334,13,3.89%,75.36,225.63,5.80,8,9924.44,61.54%,131.69,
20190604~20190626,【新】再营销-消毒柜点击未购买,新标签人群,无线,京东快车(搜索),90Q15_消毒柜_单投,搜索-无线,334,41,12.28%,174.64,522.87,4.26,5,4995.00,12.20%,28.60,
20190604~20190626,【新】浏览店铺产品未购买油烟机,新标签人群,无线,京东快车(搜索),T36+Q216B-T_烟灶套装_单投,搜索-品牌词,330,30,9.09%,110.29,334.21,3.68,-,-,-,-,
20190604~20190626,默认浏览人群,京选人群,无线,京东快车(搜索),T36+Q39-T_烟灶套装_单投,搜索-长尾词,324,33,10.19%,181.00,558.64,5.48,6,4443.44,18.18%,24.55,
20190604~20190626,【新】品牌浏览+品类未购-油烟机,新标签人群,PC,京东快车(搜索),J59C+Q39-T_烟灶套装_单投,核心词-品牌词,321,4,1.25%,4.81,14.98,1.20,2,2799.00,50.00%,581.91,
20190604~20190626,【新】再营销-油烟机点击未购买,新标签人群,无线,京东快车(搜索),T36+Q39-T_烟灶套装_单投,搜索-长尾词,319,35,10.97%,240.98,755.42,6.89,9,7396.00,25.71%,30.69,
20190604~20190626,【新】竞品高端品牌浏览未购-油烟机,新标签人群,PC,京东快车(搜索),J18+Q216B-T_烟灶套装_单投,搜索-PC,309,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】美的品牌浏览未购-油烟机,新标签人群,PC,京东快车(搜索),J18+Q216B-T_烟灶套装_单投,搜索-PC,308,2,0.65%,6.13,19.90,3.07,-,-,-,-,
20190604~20190626,【新】烟灶加购未购,新标签人群,PC,京东快车(搜索),T33P_油烟机_单投,搜索-长尾,308,2,0.65%,11.39,36.98,5.70,-,-,-,-,
20190604~20190626,【新】再营销-消毒柜点击未购买,新标签人群,无线,京东快车(搜索),XC60_消毒柜_单投,搜索-无线,306,29,9.48%,137.04,447.84,4.73,-,-,-,-,
20190604~20190626,【新】再营销-油烟机点击未购买,新标签人群,PC,京东快车(搜索),J59C+Q39-T_烟灶套装_单投,长尾词,306,3,0.98%,14.21,46.44,4.74,-,-,-,-,
20190604~20190626,近30天浏览、关注、加购过与所选种子相关的三级类目商品的人群,定向推荐人群,无线,京东快车(搜索),J57+Q39-T_烟灶套装_单投,搜索-PC,305,8,2.62%,38.69,126.85,4.84,-,-,-,-,
20190604~20190626,【新】618大促品牌聚效广告再营销人群,京选人群,无线,京东快车(搜索),腰部广告_厨大,烟灶消店铺,303,13,4.29%,56.69,187.10,4.36,7,4675.00,53.85%,82.47,
20190604~20190626,【新】浏览店铺产品未购买燃气灶,新标签人群,无线,京东快车(搜索),T36+Q39-T_烟灶套装_单投,搜索-品牌词,300,34,11.33%,153.23,510.77,4.51,3,4878.00,8.82%,31.83,
20190604~20190626,【新】浏览店铺产品未购买油烟机,新标签人群,无线,京东快车(搜索),T36+Q39-T_烟灶套装_单投,搜索-品牌词,295,33,11.19%,151.68,514.17,4.60,3,4878.00,9.09%,32.16,
20190604~20190626,【新】竞品品牌浏览未购-消毒柜,新标签人群,无线,京东快车(搜索),80K03_消毒柜_单投,搜索-无线,294,21,7.14%,69.32,235.78,3.30,5,1995.00,23.81%,28.78,
20190604~20190626,【新】竞品低端品牌浏览未购-油烟机,新标签人群,PC,京东快车(搜索),J58_油烟机_单投,搜索-长尾,292,1,0.34%,3.09,10.58,3.09,-,-,-,-,
20190604~20190626,【新】竞品低端品牌浏览未购-油烟机,新标签人群,PC,京东快车(搜索),J30+Q216B-T_烟灶套装_单投,搜索-PC,291,20,6.87%,82.20,282.47,4.11,4,3046.00,20.00%,37.06,
20190604~20190626,【新】烟灶消店铺浏览未购,新标签人群,无线,京东快车(搜索),T36+Q216B-T_烟灶套装_单投,搜索-品牌词,288,28,9.72%,102.50,355.90,3.66,-,-,-,-,
20190604~20190626,近30天浏览、关注、加购与所选种子相关的店铺或品牌商品的人群,定向推荐人群,PC,京东快车(搜索),J58+Q39-T_烟灶套装_单投,搜索-品牌词,288,11,3.82%,61.22,212.57,5.57,8,9924.44,72.73%,162.11,
