user_nick,人群名称,人群类型,推广设备,产品线,计划,单元,展现数,点击数,点击率,总费用,千次展现成本,平均点击成本,总订单行,总订单金额,转化率,ROI
美的厨房电器2,【新】近30天浏览厨卫大电搜索未购蒸箱,新标签人群,无线,京东快车(搜索),EA0965SC-80SE_蒸箱_单投,搜索无线,5510,424,7.70%,4751.83,862.4,11.21,20,16535,4.72%,3.48
美的厨房电器2,【新】其他品牌微波炉近30天top200浏览未购,新标签人群,无线,京东快车(搜索),M3-L235F风云_微波炉_单投,无线搜索,5495,412,7.50%,1524.78,277.48,3.7,52,15444,12.62%,10.13
美的厨房电器2,【新】长帝京东自营旗舰店近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),【+++】T3-L322E_电烤箱_单投,搜索无线,5481,547,9.98%,3045.58,555.66,5.57,100,24630,18.28%,8.09
美的厨房电器2,【新】小熊京东自营旗舰店近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),T7-L385F_电烤箱_单投,搜索无线,5479,203,3.71%,946.11,172.68,4.66,20,3716,9.85%,3.93
美的厨房电器2,【新】美的烤箱近30天top100浏览未购,新标签人群,PC,京东快车(搜索),T7-L385F_电烤箱_单投,搜索PC,5466,42,0.77%,151.13,27.65,3.6,6,2093,14.29%,13.85
美的厨房电器2,【新】其他品牌微波炉近30天top200浏览未购,新标签人群,无线,京东快车(搜索),【+】X3-L239C_微波炉_单投,无线搜索,5460,465,8.52%,2047.76,375.05,4.4,92,26167,19.78%,12.78
美的厨房电器2,【新】格兰仕厨房电器旗舰店近30天浏览或加购未购微波炉,新标签人群,无线,京东快车(搜索),【新品】X5-252D_微波炉_单投,无线搜索,5453,379,6.95%,1917.84,351.7,5.06,35,14552,9.23%,7.59
美的厨房电器2,【新】老板乐创品牌其他店铺近30天浏览未购高端烤箱蒸箱,新标签人群,PC,京东快车(搜索),【+++】伯爵_蒸箱_单投,搜索PC,5451,87,1.60%,622.2,114.14,7.15,434,253742,498.85%,407.81
美的厨房电器2,【新】美的品牌微波炉top200加购未购,新标签人群,无线,京东快车(搜索),M1-L202B_微波炉_单投,无线搜索,5450,760,13.94%,1998.34,366.67,2.63,190,57260,25.00%,28.65
美的厨房电器2,【新】微波炉格兰仕品牌近30天top150浏览未购,新标签人群,无线,京东快车(搜索),X5-L253E_微波炉_单投,无线搜索,5447,254,4.66%,1152.01,211.49,4.54,29,12197,11.42%,10.59
美的厨房电器2,默认购买人群,京选人群,PC,京东快车(搜索),极光烤箱_蒸箱_单投,搜索PC,5445,15,0.28%,90.28,16.58,6.02,2,-,13.33%,-
美的厨房电器2,【新】格兰仕品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【+++】PT2531_电烤箱_单投,搜索PC,5442,48,0.88%,135.68,24.93,2.83,11,1377,22.92%,10.15
美的厨房电器2,【新】近30天购买偏好厨卫大电未购蒸箱,新标签人群,无线,京东快车(搜索),【+++】伯爵_蒸箱_单投,搜索无线,5439,701,12.89%,11001.22,2022.65,15.69,85,104235,12.13%,9.47
美的厨房电器2,【新】近30天浏览未购竞品烤箱2,新标签人群,PC,京东快车(搜索),【+++】T3-L324D_电烤箱_单投,搜索PC,5395,92,1.71%,317.13,58.78,3.45,11,1553,11.96%,4.9
美的厨房电器2,近30天内浏览所选种子商品的人群,定向推荐人群,PC,京东快车(搜索),【+++】候爵_蒸箱_单投,搜索无线,5389,93,1.73%,870.03,161.45,9.36,4,7376,4.30%,8.48
美的厨房电器2,【新】格兰仕微波炉旗舰店近30天浏览或加购未购微波炉,新标签人群,无线,京东快车(搜索),W3-NR_微波炉_单投,无线搜索,5377,889,16.53%,2190.34,407.35,2.46,154,35726,17.32%,16.31
美的厨房电器2,【新】近30天浏览未购竞品烤箱2,新标签人群,PC,京东快车(搜索),【+++】T7-L384D_电烤箱_单投,搜索PC,5368,44,0.82%,124.68,23.23,2.83,4,1304,9.09%,10.46
美的厨房电器2,【新】美的厨小自营店铺30天浏览未购微蒸烤,新标签人群,PC,京东快车(搜索),M3-L235F风云_微波炉_单投,PC搜索,5361,32,0.60%,95.31,17.78,2.98,1,716,3.13%,7.51
美的厨房电器2,【新】近30天浏览未购竞品烤箱2,新标签人群,无线,京东快车(搜索),【+++】MG38CB-AA_电烤箱_单投,搜索无线,5360,483,9.01%,1545.77,288.39,3.2,82,15140,16.98%,9.79
美的厨房电器2,【新】其他品牌微波炉近30天top200浏览未购,新标签人群,无线,京东快车(搜索),【新品】PG2310 _微波炉_单投,无线搜索,5358,455,8.49%,2390.22,446.1,5.25,35,28775,7.69%,12.04
美的厨房电器2,【新】美的烤箱近30天top100浏览未购,新标签人群,PC,京东快车(搜索),【+++】T3-L322E_电烤箱_单投,搜索PC,5335,33,0.62%,105.4,19.76,3.19,7,1413,21.21%,13.41
美的厨房电器2,【新】近30天加购未购竞品烤箱1,新标签人群,无线,京东快车(搜索),【+++】T3-L324D_电烤箱_单投,搜索无线,5324,768,14.43%,3909.95,734.4,5.09,162,28973,21.09%,7.41
美的厨房电器2,【新】格兰仕微波炉G70F20CN1L-DG(B0近30天浏览,新标签人群,无线,京东快车(搜索),M3-L234E_微波炉_单投,无线搜索,5304,576,10.86%,2227.26,419.92,3.87,71,23831,12.33%,10.7
美的厨房电器2,【新】格兰仕微波炉G70F20CN1L-DG(B0近30天浏览,新标签人群,无线,京东快车(搜索),【+++】M3-L232F风云_微波炉_单投,无线搜索,5297,840,15.86%,3207.28,605.49,3.82,223,61892,26.55%,19.3
美的厨房电器2,【新】美的厨电自营店铺近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),M3-L235F风云_微波炉_单投,PC搜索,5290,32,0.60%,99.24,18.76,3.1,1,716,3.13%,7.21
美的厨房电器2,【新】格兰仕微波炉旗舰店近30天浏览或加购未购微波炉,新标签人群,PC,京东快车(搜索),【+++】X3-233A_微波炉__单投,PC搜索,5285,61,1.15%,272.56,51.57,4.47,2,399,3.28%,1.46
美的厨房电器2,【新】九阳品牌其他店铺近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),【+++】T3-L324D_电烤箱_单投,搜索无线,5258,621,11.81%,3104.52,590.44,5,124,22615.6,19.97%,7.28
美的厨房电器2,【新】近30天浏览未购998元以上高端烤箱蒸箱top117个型号,新标签人群,PC,京东快车(搜索),【+++】伯爵_蒸箱_单投,搜索PC,5214,91,1.75%,680.71,130.55,7.48,26,45223,28.57%,66.44
美的厨房电器2,【新】近30天浏览加购未购冰箱近180天未购微波炉,新标签人群,无线,京东快车(搜索),【+++】X3-233A_微波炉__单投,无线搜索-北京,5212,693,13.30%,2926.7,561.53,4.22,101,28425.78,14.57%,9.71
美的厨房电器2,【新】蒸箱-近30天已购烟灶人群,新标签人群,无线,京东快车(搜索),【+++】候爵_蒸箱_单投,搜索无线,5204,688,13.22%,16336.39,3139.2,23.74,240,371674,34.88%,22.75
美的厨房电器2,【新】苏泊尔京东自营旗舰店近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【+++】T3-L324D_电烤箱_单投,搜索PC,5197,176,3.39%,626.78,120.6,3.56,35,7289.5,19.89%,11.63
美的厨房电器2,【新】老板乐创品牌其他店铺近30天浏览未购高端烤箱蒸箱,新标签人群,无线,京东快车(搜索),极光蒸箱_蒸箱_单投,搜索无线,5190,624,12.02%,7679.11,1479.6,12.31,57,78997,9.13%,10.29
美的厨房电器2,【新】北美其他品牌店铺近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),【+++】T7-L384D_电烤箱_单投,搜索无线,5174,591,11.42%,2728.82,527.41,4.62,78,15767,13.20%,5.78
美的厨房电器2,【新】美的品牌微波炉top200加购未购,新标签人群,无线,京东快车(搜索),【+】M3-L233B_微波炉_单投,无线搜索,5172,892,17.25%,2688.33,519.79,3.01,217,57253,24.33%,21.3
美的厨房电器2,【新】近30天浏览未购998元以上高端烤箱蒸箱top135个型号,新标签人群,PC,京东快车(搜索),EA0965SC-80SE_蒸箱_单投,搜索PC,5162,29,0.56%,344.41,66.72,11.88,-,-,-,-
美的厨房电器2,【新】美的厨小自营店铺30天加购未购微蒸烤,新标签人群,无线,京东快车(搜索),M1-L202B_微波炉_单投,无线搜索,5153,726,14.09%,1906.41,369.96,2.63,189,55501,26.03%,29.11
美的厨房电器2,【新】格兰仕厨房电器旗舰店近30天浏览或加购未购微波炉,新标签人群,无线,京东快车(搜索),M1-L202B_微波炉_单投,无线搜索,5146,553,10.75%,1478.77,287.36,2.67,83,26462,15.01%,17.89
美的厨房电器2,【新】格兰仕微波炉旗舰店近30天浏览或加购未购微波炉,新标签人群,无线,京东快车(搜索),【+】X3-L239C_微波炉_单投,无线搜索,5135,559,10.89%,2540.92,494.82,4.55,55,15711,9.84%,6.18
美的厨房电器2,【新】格兰仕京东自营旗舰店近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【+++】T7-L384D_电烤箱_单投,搜索PC,5120,57,1.11%,159.44,31.14,2.8,9,3679,15.79%,23.07
美的厨房电器2,【新】近30天已购禽肉蛋品未购微波炉人群,新标签人群,无线,京东快车(搜索),厨小-搜索腰带店铺_厨小_腰部广告,厨小-搜索腰带店铺,5117,150,2.93%,424.37,82.93,2.83,26,5967,17.33%,14.06
美的厨房电器2,默认浏览人群,京选人群,PC,京东快车(搜索),极光烤箱_蒸箱_单投,搜索无线,5093,15,0.29%,88.91,17.46,5.93,2,3099,13.33%,34.86
美的厨房电器2,【新】北美其他品牌店铺近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),【+++】PT2531_电烤箱_单投,搜索无线,5086,635,12.49%,2166.41,425.96,3.41,99,11760,15.59%,5.43
美的厨房电器2,【新】美的微波炉其他店铺近30天浏览或加购未购微波炉烤箱,新标签人群,无线,京东快车(搜索),【新品】PG2310 _微波炉_单投,无线搜索,5073,292,5.76%,1554.94,306.51,5.33,23,23397,7.88%,15.05
美的厨房电器2,近30天内浏览所选种子商品的人群,定向推荐人群,PC,京东快车(搜索),绅士 TPN26MSS-SSL_蒸箱_单投,搜索PC,5069,17,0.34%,220.07,43.41,12.95,-,-,-,-
美的厨房电器2,【新】近30天浏览未购998元以上高端烤箱蒸箱top117个型号,新标签人群,PC,京东快车(搜索),极光蒸箱_蒸箱_单投,搜索PC,5018,62,1.24%,566.82,112.96,9.14,3,6267,4.84%,11.06
美的厨房电器2,【新】微波炉格兰仕品牌近30天top150加购未购,新标签人群,无线,京东快车(搜索),厨小-搜索腰带店铺_厨小_腰部广告,厨小-搜索腰带店铺,5014,147,2.93%,231.98,46.27,1.58,23,6104,15.65%,26.31
美的厨房电器2,【新】长帝京东自营旗舰店近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),T7-L328E_电烤箱_单投,搜索无线,5001,395,7.90%,2171.62,434.24,5.5,60,18994,15.19%,8.75
美的厨房电器2,【新】格兰仕厨房电器旗舰店近30天浏览或加购未购微波炉,新标签人群,PC,京东快车(搜索),【+++】M3-L232F风云_微波炉_单投,PC搜索,5000,115,2.30%,467.49,93.5,4.07,29,7727,25.22%,16.53
美的厨房电器2,【新】美的烤箱近30天top100加购未购,新标签人群,无线,京东快车(搜索),【+++】T3-L324D_电烤箱_单投,搜索无线,4998,890,17.81%,4386.58,877.67,4.93,302,54831.6,33.93%,12.5
美的厨房电器2,默认购买人群,京选人群,PC,京东快车(搜索),极光烤箱_蒸箱_单投,搜索无线,4989,15,0.30%,88.91,17.82,5.93,2,3099,13.33%,34.86
美的厨房电器2,【新】美的厨小自营店铺30天加购未购微蒸烤,新标签人群,无线,京东快车(搜索),【+】M3-L233B_微波炉_单投,无线搜索,4982,855,17.16%,2597.56,521.39,3.04,226,59100,26.43%,22.75
美的厨房电器2,默认浏览人群,京选人群,无线,京东快车(搜索),秒杀计划,美的（Midea）_微波炉,4980,519,10.42%,1447.95,290.75,2.79,405,303104,78.03%,209.33
美的厨房电器2,【新】近30天浏览未购竞品烤箱1,新标签人群,PC,京东快车(搜索),【+++】T3-L322E_电烤箱_单投,搜索PC,4974,24,0.48%,76.34,15.35,3.18,1,398,4.17%,5.21
美的厨房电器2,【新】近180天未购微波炉近30天已购禽肉蛋类,新标签人群,无线,京东快车(搜索),厨小-搜索腰带店铺_厨小_腰部广告,厨小-搜索腰带店铺,4965,147,2.96%,420.77,84.75,2.86,25,5369,17.01%,12.76
美的厨房电器2,【新】近30天浏览美的蒸箱未购蒸箱,新标签人群,无线,京东直投,,,4963,35,0.71%,58.65,11.82,1.68,-,-,-,-
美的厨房电器2,【新】近30天浏览厨房电器京东自营店铺未购蒸箱,新标签人群,无线,京东快车(搜索),EA0965SC-80SE_蒸箱_单投,搜索无线,4961,449,9.05%,5414.35,1091.38,12.06,20,19384,4.45%,3.58
美的厨房电器2,近30天内加购、加关注所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),【+++】伯爵_蒸箱_单投,搜索无线,4939,721,14.60%,10860.34,2198.89,15.06,202,340024,28.02%,31.31
美的厨房电器2,【新】美的烤箱近30天top100浏览未购,新标签人群,PC,京东快车(搜索),【新品】PS20C1_电烤箱_单投,搜索PC,4917,27,0.55%,119.1,24.22,4.41,3,208,11.11%,1.75
美的厨房电器2,【新】微波炉近30天浏览或加购关注且未购,新标签人群,无线,京东快车(搜索),M1-L202B_微波炉_单投,PC搜索,4913,772,15.71%,2469.49,502.64,3.2,165,51699,21.37%,20.94
美的厨房电器2,【新】格兰仕微波炉 G70D20CN1P-D2(S0)近30天浏览,新标签人群,PC,京东快车(搜索),【+++】X3-233A_微波炉__单投,PC搜索,4909,40,0.81%,177.08,36.07,4.43,10,2926,25.00%,16.52
美的厨房电器2,默认浏览人群,京选人群,PC,京东快车(搜索),EA0965HM-03SE_蒸箱_单投,搜索PC,4890,14,0.29%,182.81,37.38,13.06,3,4598,21.43%,25.15
美的厨房电器2,【新】格兰仕微波炉旗舰店近30天浏览或加购未购微波炉,新标签人群,无线,京东快车(搜索),【新品】X5-252D_微波炉_单投,无线搜索,4872,298,6.12%,1551.56,318.46,5.21,35,18085,11.74%,11.66
美的厨房电器2,【新】格兰仕微波炉旗舰店近30天浏览或加购未购微波炉,新标签人群,无线,京东快车(搜索),M3-L235F风云_微波炉_单投,无线搜索,4861,453,9.32%,1713.56,352.51,3.78,54,17267,11.92%,10.08
美的厨房电器2,【新】近30天浏览加购未购破壁机近180天未购微波炉烤箱,新标签人群,无线,京东快车(搜索),【+++】T7-L384D_电烤箱_单投,搜索无线,4858,427,8.79%,2129.89,438.43,4.99,98,74760,22.95%,35.1
美的厨房电器2,【新】烤箱近30天搜索偏好未购买微烤,新标签人群,PC,京东快车(搜索),S5-L300E_电烤箱_单投,搜索PC-copy,4856,31,0.64%,102.3,21.07,3.3,3,5797,9.68%,56.67
美的厨房电器2,【新】近30天浏览加购未购破壁机近180天未购微波炉烤箱,新标签人群,无线,京东快车(搜索),【+++】T3-L322E_电烤箱_单投,搜索无线,4847,455,9.39%,2657.04,548.18,5.84,73,18291,16.04%,6.88
美的厨房电器2,【新】蒸箱竞品1top200近30天浏览或加购未购蒸箱微烤,新标签人群,无线,京东快车(搜索),【+++】王爵_蒸箱_单投,搜索无线,4844,509,10.51%,7738.61,1597.57,15.2,58,108474,11.39%,14.02
美的厨房电器2,【新】格兰仕微波炉P70D20TL-D4近30天浏览未购,新标签人群,无线,京东快车(搜索),M3-L235F风云_微波炉_单投,无线搜索,4840,162,3.35%,644.75,133.21,3.98,30,11832,18.52%,18.35
美的厨房电器2,近30天内浏览所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),EA0965SC-80SE_蒸箱_单投,搜索无线,4829,438,9.07%,5470.5,1132.84,12.49,35,37031,7.99%,6.77
美的厨房电器2,【新】美的品牌微波炉top200近30天浏览未购,新标签人群,PC,京东快车(搜索),【+】X3-L239C_微波炉_单投,PC搜索,4797,20,0.42%,62.68,13.07,3.13,1,539,5.00%,8.6
美的厨房电器2,【新】美的品牌微波炉top200近30天浏览未购,新标签人群,无线,品牌聚效,厨小-京选店铺_厨小,无线-京选店铺-北京,4794,256,5.34%,1087.93,226.94,4.25,77,21738,30.08%,19.98
美的厨房电器2,【新】小熊京东自营旗舰店近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【+++】PT2531_电烤箱_单投,搜索PC,4793,99,2.07%,263.17,54.91,2.66,11,1144,11.11%,4.35
美的厨房电器2,【新】近30天浏览未购竞品烤箱1,新标签人群,PC,京东快车(搜索),T7-L385F_电烤箱_单投,搜索PC,4787,32,0.67%,122.88,25.67,3.84,8,3371,25.00%,27.43
美的厨房电器2,【新】微波炉近30天浏览或加购关注且未购,新标签人群,PC,京东快车(搜索),M1-L202B_微波炉_单投,无线搜索-北京,4779,173,3.62%,491.85,102.92,2.84,55,265460,31.79%,539.72
美的厨房电器2,【新】微波炉格兰仕品牌近30天top150浏览未购,新标签人群,无线,京东快车(搜索),【+++】M1-L201B_微波炉_单投,无线搜索-北京,4775,754,15.79%,2485.96,520.62,3.3,200,45853,26.53%,18.44
美的厨房电器2,【新】近30天浏览加购未购破壁机近180天未购微波炉烤箱,新标签人群,PC,京东快车(搜索),【+++】PT2531_电烤箱_单投,搜索PC,4763,39,0.82%,111.42,23.39,2.86,1,187,2.56%,1.68
美的厨房电器2,【新】格兰仕品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【+++】T3-L324D_电烤箱_单投,搜索PC,4760,109,2.29%,379.69,79.77,3.48,16,4040,14.68%,10.64
美的厨房电器2,【新】格兰仕微波炉P70D20TL-D4近30天浏览未购,新标签人群,PC,京东快车(搜索),【+++】M3-L232F风云_微波炉_单投,PC搜索,4730,66,1.40%,281.68,59.55,4.27,35,9016,53.03%,32.01
美的厨房电器2,【新】微波炉其他店铺近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),M1-L202B_微波炉_单投,PC搜索,4727,100,2.12%,308.3,65.22,3.08,15,4149,15.00%,13.46
美的厨房电器2,【新】618大促高潜人群,京选人群,无线,京东快车(搜索),【+++】王爵_蒸箱_单投,搜索无线,4720,592,12.54%,11550.03,2447.04,19.51,93,145348,15.71%,12.58
美的厨房电器2,默认购买人群,京选人群,无线,京东快车(搜索),秒杀计划,美的（Midea）_微波炉,4668,502,10.75%,1402.47,300.44,2.79,402,301968,80.08%,215.31
美的厨房电器2,【新】老板乐创品牌其他店铺近30天浏览未购高端烤箱蒸箱,新标签人群,PC,京东快车(搜索),【+++】王爵_蒸箱_单投,搜索PC,4643,91,1.96%,1050.01,226.15,11.54,6,15696,6.59%,14.95
美的厨房电器2,【新】近30天浏览未购竞品烤箱1,新标签人群,PC,京东快车(搜索),【新品】PS20C1_电烤箱_单投,搜索PC,4638,22,0.47%,101.68,21.92,4.62,4,2205,18.18%,21.69
美的厨房电器2,【新】近30天已购电饭煲未购微波炉人群,新标签人群,无线,京东快车(搜索),W3-NR_微波炉_单投,无线搜索,4632,695,15.00%,1758.89,379.73,2.53,1150,832207,165.47%,473.14
美的厨房电器2,【新】其他品牌微波炉近30天top200浏览未购,新标签人群,PC,京东快车(搜索),【+++】M3-L232F风云_微波炉_单投,PC搜索,4632,90,1.94%,378.52,81.72,4.21,16,4434,17.78%,11.71
美的厨房电器2,默认购买人群,京选人群,PC,京东快车(搜索),【+++】MG38CB-AA_电烤箱_单投,搜索PC,4628,36,0.78%,97.31,21.03,2.7,4,639,11.11%,6.57
美的厨房电器2,【新】长帝京东自营旗舰店近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【+++】PT2531_电烤箱_单投,搜索PC,4628,39,0.84%,115.87,25.04,2.97,7,1302,17.95%,11.24
美的厨房电器2,【新】618大促高潜人群,京选人群,无线,京东快车(搜索),EA0965SC-80SE_蒸箱_单投,搜索无线,4621,418,9.05%,5229.67,1131.72,12.51,32,32434,7.66%,6.2
美的厨房电器2,【新】微波炉近30天搜索偏好未购买微烤,新标签人群,无线,品牌聚效,厨小-京选店铺_厨小,无线-京选店铺-北京,4620,283,6.13%,931.53,201.63,3.29,82,30494,28.98%,32.74
美的厨房电器2,【新】西门子西屋品牌其他店铺近30天浏览未购高端烤箱蒸箱,新标签人群,PC,京东快车(搜索),【+++】候爵_蒸箱_单投,搜索PC,4605,90,1.95%,1375.41,298.68,15.28,4,6398,4.44%,4.65
美的厨房电器2,【新】近30天浏览加购未购破壁机近180天未购微波炉烤箱,新标签人群,无线,京东快车(搜索),【+++】X3-233A_微波炉__单投,无线搜索,4597,676,14.71%,2119.27,461.01,3.14,151,59049,22.34%,27.86
美的厨房电器2,默认购买人群,京选人群,PC,京东快车(搜索),EA0965HM-03SE_蒸箱_单投,搜索PC,4575,13,0.28%,168.25,36.78,12.94,3,4598,23.08%,27.33
美的厨房电器2,【新】近30天浏览加购未购瓜类近180天未购微波炉,新标签人群,无线,京东快车(搜索),厨小-搜索腰带店铺_厨小_腰部广告,厨小-搜索腰带店铺,4573,104,2.27%,256.92,56.18,2.47,5,745,4.81%,2.9
美的厨房电器2,【新】北美其他品牌店铺近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),【+++】T4-L326F_电烤箱_单投,搜索无线,4563,505,11.07%,2536.14,555.81,5.02,89,17463.5,17.62%,6.89
美的厨房电器2,【新】美的厨小自营店铺30天加购未购微蒸烤,新标签人群,无线,京东快车(搜索),【+++】X3-233A_微波炉__单投,无线搜索,4545,839,18.46%,2576.55,566.9,3.07,471,282422,56.14%,109.61
美的厨房电器2,【新】美的厨小自营店铺30天浏览未购微蒸烤,新标签人群,PC,京东快车(搜索),【+】X3-L239C_微波炉_单投,PC搜索,4541,15,0.33%,48.72,10.73,3.25,1,539,6.67%,11.06
美的厨房电器2,【新】蒸箱竞品2top100近30天浏览或加购未购蒸箱微烤,新标签人群,无线,京东直投,,,4539,7,0.15%,51.66,11.38,7.38,-,-,-,-
美的厨房电器2,【新】近30天浏览未购998元以上高端烤箱蒸箱top117个型号,新标签人群,无线,京东快车(搜索),极光烤箱_蒸箱_单投,搜索无线,4517,503,11.14%,7966.29,1763.62,15.84,71,117454,14.12%,14.74
美的厨房电器2,【新】格兰仕微波炉旗舰店近30天浏览或加购未购微波炉,新标签人群,无线,京东快车(搜索),M1-L202B_微波炉_单投,无线搜索,4503,487,10.82%,1294.51,287.48,2.66,76,20874,15.61%,16.13
美的厨房电器2,【新】近30天浏览加购未购破壁机近180天未购微波炉烤箱,新标签人群,无线,京东快车(搜索),【+++】MG38CB-AA_电烤箱_单投,搜索无线,4493,656,14.60%,2187.69,486.91,3.33,102,14692,15.55%,6.72
美的厨房电器2,【新】近30天浏览厨房电器京东自营店铺未购蒸箱,新标签人群,无线,京东快车(搜索),【+++】王爵_蒸箱_单投,搜索无线,4491,574,12.78%,10967.16,2442.03,19.11,72,109459,12.54%,9.98
美的厨房电器2,【新】格兰仕生活电器自营旗舰店近30天浏览或加购未购微波炉,新标签人群,无线,京东快车(搜索),【+++】M1-L201B_微波炉_单投,无线搜索-北京,4475,695,15.53%,2307.07,515.55,3.32,187,43880,26.91%,19.02
美的厨房电器2,【新】近30天浏览未购竞品烤箱2,新标签人群,无线,京东快车(搜索),X6-348E_电烤箱_单投,搜索无线-烤箱,4466,355,7.95%,2174.8,486.97,6.13,31,41611,8.73%,19.13
美的厨房电器2,【新】近30天浏览未购998元以上高端烤箱蒸箱top117个型号,新标签人群,无线,京东快车(搜索),【+++】候爵_蒸箱_单投,搜索无线,4465,584,13.08%,8779.14,1966.21,15.03,104,186681,17.81%,21.26
美的厨房电器2,【新】近30天浏览加购未购破壁机近180天未购微波炉烤箱,新标签人群,无线,京东快车(搜索),【+++】T4-L326F_电烤箱_单投,搜索无线,4457,549,12.32%,2780.1,623.76,5.06,99,27774,18.03%,9.99
美的厨房电器2,【新】美的厨电自营店铺近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),【+】X3-L239C_微波炉_单投,PC搜索,4454,14,0.31%,45.26,10.16,3.23,1,539,7.14%,11.91
美的厨房电器2,【新】近30天浏览美的蒸箱未购蒸箱,新标签人群,无线,京东直投,,,4448,29,0.65%,25.13,5.65,0.87,-,-,-,-
美的厨房电器2,【新】美的品牌微波炉top200近30天浏览未购,新标签人群,PC,京东快车(搜索),M3-L234E_微波炉_单投,PC搜索,4442,41,0.92%,98.81,22.24,2.41,13,6014,31.71%,60.86
美的厨房电器2,【新】九阳京东自营旗舰店近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【+++】T7-L384D_电烤箱_单投,搜索PC,4401,55,1.25%,155.08,35.24,2.82,10,2313,18.18%,14.91
美的厨房电器2,【新】近30天浏览未购竞品烤箱2,新标签人群,无线,京东快车(搜索),S3-L251E_电烤箱_单投,搜索无线,4399,273,6.21%,1517.83,345.04,5.56,16,17809,5.86%,11.73
美的厨房电器2,【新】美的品牌微波炉top200加购未购,新标签人群,无线,京东快车(搜索),【+++】X3-233A_微波炉__单投,无线搜索,4391,739,16.83%,2282.61,519.84,3.09,434,268540,58.73%,117.65
美的厨房电器2,【新】美的烤箱近30天top100加购未购,新标签人群,无线,京东快车(搜索),【+++】T7-L384D_电烤箱_单投,搜索无线,4389,533,12.14%,2740.21,624.34,5.14,134,25808,25.14%,9.42
美的厨房电器2,【新】微波炉格兰仕品牌近30天top150浏览未购,新标签人群,PC,京东快车(搜索),M3-L235F风云_微波炉_单投,PC搜索,4387,26,0.59%,85.2,19.42,3.28,2,497,7.69%,5.83
美的厨房电器2,【新】微波炉格兰仕品牌近30天top150浏览未购,新标签人群,无线,京东快车(搜索),【+++】X3-233A_微波炉__单投,无线搜索-北京,4379,651,14.87%,2835.25,647.47,4.36,150,41931.78,23.04%,14.79
美的厨房电器2,【新】美的品牌微波炉top200近30天浏览未购,新标签人群,PC,京东快车(搜索),【+++】M1-L201B_微波炉_单投,PC搜索,4369,38,0.87%,117.05,26.79,3.08,9,2657,23.68%,22.7
美的厨房电器2,【新】老板油烟机top100近30天浏览或加购未购蒸箱微烤,新标签人群,无线,京东快车(搜索),【+++】伯爵_蒸箱_单投,搜索无线,4363,620,14.21%,9130.44,2092.7,14.73,73,119328,11.77%,13.07
美的厨房电器2,九数_618_厨小_跨品_高分段_干预组_此为准,外部导入人群,无线,京东快车(搜索),【+++】M1-L201B_微波炉_单投,无线搜索,4355,783,17.98%,2344.3,538.3,2.99,399,192632,50.96%,82.17
美的厨房电器2,九数_20190530出包_微波炉_50万,外部导入人群,无线,京东快车(搜索),【+++】M1-L201B_微波炉_单投,无线搜索,4355,740,16.99%,2149.64,493.6,2.9,418,196495,56.49%,91.41
美的厨房电器2,【新】微波炉格兰仕品牌近30天top150加购未购,新标签人群,无线,京东快车(搜索),W3-NR_微波炉_单投,无线搜索,4351,707,16.25%,1764.1,405.45,2.5,115,27985,16.27%,15.86
美的厨房电器2,【新】近180天未购微波炉近30天已购婴幼奶粉,新标签人群,无线,京东快车(搜索),W3-NR_微波炉_单投,无线搜索,4349,733,16.85%,1842.23,423.6,2.51,151,36246,20.60%,19.68
美的厨房电器2,【新】蒸箱-近30天已购热水器人群,新标签人群,无线,京东快车(搜索),【+++】候爵_蒸箱_单投,搜索无线,4344,526,12.11%,12180.67,2804.02,23.16,233,332959,44.30%,27.34
美的厨房电器2,【新】格兰仕微波炉 G70D20CN1P-D2(S0)近30天浏览,新标签人群,无线,京东快车(搜索),【+】X3-L239C_微波炉_单投,无线搜索,4324,409,9.46%,1882.11,435.27,4.6,64,17024,15.65%,9.05
美的厨房电器2,九数_618_蒸箱_类目内_高分段_美的品牌倾向_0604,外部导入人群,无线,品牌聚效,6月份聚效-蒸箱,九数,4305,45,1.05%,268.02,62.26,5.96,8,12234,17.78%,45.65
